,asr_transcript,uniqueId
3149,Later on in the bedroom ,oOK5kxoW7dskMbaK-2e62b3c044e911e9a1ea79ca03012c0e
3150,Lights off in the bedroom ,oOK5kxoW7dskMbaK-2ee263b044ec11e9a1ea79ca03012c0e
3151,Turn the heat up in the wash room ,oOK5kxoW7dskMbaK-2f901ac044ea11e9a1ea79ca03012c0e
3152,Oh chaos which the main language to english ,oOK5kxoW7dskMbaK-3136a96044eb11e9a1ea79ca03012c0e
3153,Bedroom lights off ,oOK5kxoW7dskMbaK-3190e1e044ec11e9a1ea79ca03012c0e
3154,Washroom heat up ,oOK5kxoW7dskMbaK-322f7dc044ea11e9a1ea79ca03012c0e
3155,Sat my fawns language to chinese ,oOK5kxoW7dskMbaK-343bac0044eb11e9a1ea79ca03012c0e
3156,Turn off the washroom lights ,oOK5kxoW7dskMbaK-34415be044ec11e9a1ea79ca03012c0e
3157,Increase the temperature in the wash room ,oOK5kxoW7dskMbaK-3587826044ea11e9a1ea79ca03012c0e
3158,Turn on the washroom lights ,oOK5kxoW7dskMbaK-35c0fe6044e911e9a1ea79ca03012c0e
3159,Switch off the washroom lights ,oOK5kxoW7dskMbaK-3721716044ec11e9a1ea79ca03012c0e
3160,Increase for heating in the wash room ,oOK5kxoW7dskMbaK-38a193a044ea11e9a1ea79ca03012c0e
3161,Turn the washroom lights on ,oOK5kxoW7dskMbaK-38f3047044e911e9a1ea79ca03012c0e
3162,Lights off in the wash room ,oOK5kxoW7dskMbaK-39fe2b8044ec11e9a1ea79ca03012c0e
3163,Turn up the bathroom temperature ,oOK5kxoW7dskMbaK-3bdf809044ea11e9a1ea79ca03012c0e
3164,Switch on the washroom lights ,oOK5kxoW7dskMbaK-3c028e6044e911e9a1ea79ca03012c0e
3165,Washroom lights off ,oOK5kxoW7dskMbaK-3cbbc4e044ec11e9a1ea79ca03012c0e
3166,Could you decrease the heeding please ,oOK5kxoW7dskMbaK-3ce8abd044ed11e9a1ea79ca03012c0e
3167,Set my fawns language to german ,oOK5kxoW7dskMbaK-3e59d9f044eb11e9a1ea79ca03012c0e
3168,During the temperature up in the bathroom ,oOK5kxoW7dskMbaK-3f1fde8044ea11e9a1ea79ca03012c0e
3169,Light on in the wash room ,oOK5kxoW7dskMbaK-3f3e316044e911e9a1ea79ca03012c0e
3170,Turn volume up ,oOK5kxoW7dskMbaK-3f67d21044ec11e9a1ea79ca03012c0e
3171,Set my fawns language to curry inn ,oOK5kxoW7dskMbaK-41f1cdc044eb11e9a1ea79ca03012c0e
3172,Turn sound up ,oOK5kxoW7dskMbaK-4204c41044ec11e9a1ea79ca03012c0e
3173,Washroom later on ,oOK5kxoW7dskMbaK-422e738044e911e9a1ea79ca03012c0e
3174,Turn up the heat and the bathroom ,oOK5kxoW7dskMbaK-4237099044ea11e9a1ea79ca03012c0e
3175,Turn it up ,oOK5kxoW7dskMbaK-44721a9044ec11e9a1ea79ca03012c0e
3176,Turn on the bathroom lights ,oOK5kxoW7dskMbaK-451d07f044e911e9a1ea79ca03012c0e
3177,Turn the heat up in the bathroom ,oOK5kxoW7dskMbaK-454bc3a044ea11e9a1ea79ca03012c0e
3178,Set my fawns language to english ,oOK5kxoW7dskMbaK-458f66e044eb11e9a1ea79ca03012c0e
3179,Make it louder ,oOK5kxoW7dskMbaK-469ac6f044ec11e9a1ea79ca03012c0e
3180,Turn down the heat in the kitchen ,oOK5kxoW7dskMbaK-474b5cd044ed11e9a1ea79ca03012c0e
3181,Turn the bathroom leighton ,oOK5kxoW7dskMbaK-47d65b9044e911e9a1ea79ca03012c0e
3182,Bathroom heat up ,oOK5kxoW7dskMbaK-47dde03044ea11e9a1ea79ca03012c0e
3183,Louder ,oOK5kxoW7dskMbaK-489907f044ec11e9a1ea79ca03012c0e
3184,I need to practise my chinese switch the language ,oOK5kxoW7dskMbaK-49bac11044eb11e9a1ea79ca03012c0e
3185,Increase the temperature in the bathroom ,oOK5kxoW7dskMbaK-4b19f86044ea11e9a1ea79ca03012c0e
3186,Volume max ,oOK5kxoW7dskMbaK-4b333ad044ec11e9a1ea79ca03012c0e
3187,Switch on the bathroom late ,oOK5kxoW7dskMbaK-4c06229044e911e9a1ea79ca03012c0e
3188,Louder please ,oOK5kxoW7dskMbaK-4d76741044ec11e9a1ea79ca03012c0e
3189,I need to practise my german switch the language ,oOK5kxoW7dskMbaK-4dd3087044eb11e9a1ea79ca03012c0e
3190,Increase for heating in the bathroom ,oOK5kxoW7dskMbaK-4e50925044ea11e9a1ea79ca03012c0e
3191,Later on in the bathroom ,oOK5kxoW7dskMbaK-4efaaa7044e911e9a1ea79ca03012c0e
3192,Increase the volume ,oOK5kxoW7dskMbaK-503482a044ec11e9a1ea79ca03012c0e
3193,Make it cooler ,oOK5kxoW7dskMbaK-51244bc044ea11e9a1ea79ca03012c0e
3194,I need to practise my korean switch the language ,oOK5kxoW7dskMbaK-51fe148044eb11e9a1ea79ca03012c0e
3195,Bathroom lights on ,oOK5kxoW7dskMbaK-520615b044e911e9a1ea79ca03012c0e
3196,Increase the sound volume ,oOK5kxoW7dskMbaK-52cc92a044ec11e9a1ea79ca03012c0e
3197,Less heat ,oOK5kxoW7dskMbaK-5350056044ea11e9a1ea79ca03012c0e
3198,I need volume ,oOK5kxoW7dskMbaK-5541b15044ec11e9a1ea79ca03012c0e
3199,Switched the lights off ,oOK5kxoW7dskMbaK-556c241044e911e9a1ea79ca03012c0e
3200,Heat down ,oOK5kxoW7dskMbaK-556db54044ea11e9a1ea79ca03012c0e
3201,I need to practise my english switch the language ,oOK5kxoW7dskMbaK-55f6ed0044eb11e9a1ea79ca03012c0e
3202,Increase the sound ,oOK5kxoW7dskMbaK-57aeb9b044ec11e9a1ea79ca03012c0e
3203,Turn off the kitchen light ,oOK5kxoW7dskMbaK-585f4c6044e911e9a1ea79ca03012c0e
3204,Decrease the temperature ,oOK5kxoW7dskMbaK-5864ae2044ea11e9a1ea79ca03012c0e
3205,Turn the washroom lights off ,oOK5kxoW7dskMbaK-5953ac9044eb11e9a1ea79ca03012c0e
3206,Louder phone ,oOK5kxoW7dskMbaK-5a05a20044ec11e9a1ea79ca03012c0e
3207,Decrease the heating ,oOK5kxoW7dskMbaK-5af3213044ea11e9a1ea79ca03012c0e
3208,Turn the weight of in the kitchen ,oOK5kxoW7dskMbaK-5b5ea9b044e911e9a1ea79ca03012c0e
3209,Pause ,oOK5kxoW7dskMbaK-5ba2ccb044eb11e9a1ea79ca03012c0e
3210,I can't hear that ,oOK5kxoW7dskMbaK-5c49296044ec11e9a1ea79ca03012c0e
3211,During the temperature in the bedroom down ,oOK5kxoW7dskMbaK-5c86d93044ed11e9a1ea79ca03012c0e
3212,Could you decrease the heating ,oOK5kxoW7dskMbaK-5dc246c044ea11e9a1ea79ca03012c0e
3213,Turn on the lights ,oOK5kxoW7dskMbaK-5e18127044eb11e9a1ea79ca03012c0e
3214,Switch off the late in the kitchen ,oOK5kxoW7dskMbaK-5e6ab13044e911e9a1ea79ca03012c0e
3215,To quiet ,oOK5kxoW7dskMbaK-5e75312044ec11e9a1ea79ca03012c0e
3216,Turned down the bedroom heat ,oOK5kxoW7dskMbaK-5f79da7044ed11e9a1ea79ca03012c0e
3217,That's too quiet ,oOK5kxoW7dskMbaK-609fd95044ec11e9a1ea79ca03012c0e
3218,Could you decrease the heeding please ,oOK5kxoW7dskMbaK-60c4ff7044ea11e9a1ea79ca03012c0e
3219,Switched the lights off in the kitchen ,oOK5kxoW7dskMbaK-615eeaf044e911e9a1ea79ca03012c0e
3220,Turn off the lights ,oOK5kxoW7dskMbaK-61fc036044eb11e9a1ea79ca03012c0e
3221,During the bedroom heat down ,oOK5kxoW7dskMbaK-622e4c1044ed11e9a1ea79ca03012c0e
3222,Far too quiet ,oOK5kxoW7dskMbaK-62cd40a044ec11e9a1ea79ca03012c0e
3223,Turned down the temperature in the kitchen ,oOK5kxoW7dskMbaK-63f9286044ea11e9a1ea79ca03012c0e
3224,Lights off in the kitchen ,oOK5kxoW7dskMbaK-64390d0044e911e9a1ea79ca03012c0e
3225,Change language ,oOK5kxoW7dskMbaK-646f264044eb11e9a1ea79ca03012c0e
3226,Bedroom heaped down ,oOK5kxoW7dskMbaK-650783c044ed11e9a1ea79ca03012c0e
3227,Turn the sound up ,oOK5kxoW7dskMbaK-6522c96044ec11e9a1ea79ca03012c0e
3228,Kitchen lights off ,oOK5kxoW7dskMbaK-66e2f75044e911e9a1ea79ca03012c0e
3229,Pause the music ,oOK5kxoW7dskMbaK-66ea868044eb11e9a1ea79ca03012c0e
3230,Turned the kitchen temperature down ,oOK5kxoW7dskMbaK-66fccb7044ea11e9a1ea79ca03012c0e
3231,Decrease the temperature in the bedroom ,oOK5kxoW7dskMbaK-681c8bf044ed11e9a1ea79ca03012c0e
3232,I need to hear this increase the volume ,oOK5kxoW7dskMbaK-685e937044ec11e9a1ea79ca03012c0e
3233,Resume ,oOK5kxoW7dskMbaK-6931905044eb11e9a1ea79ca03012c0e
3234,Turn off the lights and the bedroom ,oOK5kxoW7dskMbaK-69cad50044e911e9a1ea79ca03012c0e
3235,Turn down the heat in the kitchen ,oOK5kxoW7dskMbaK-69d2ced044ea11e9a1ea79ca03012c0e
3236,I couldn't hear anything turn up the volume ,oOK5kxoW7dskMbaK-6bc0d14044ec11e9a1ea79ca03012c0e
3237,Volume it down ,oOK5kxoW7dskMbaK-6bd22bd044eb11e9a1ea79ca03012c0e
3238,Turn the bedroom lights off ,oOK5kxoW7dskMbaK-6cdd1e1044e911e9a1ea79ca03012c0e
3239,Turn the heat down in the kitchen ,oOK5kxoW7dskMbaK-6d15ebe044ea11e9a1ea79ca03012c0e
3240,Turned the light tongue ,oOK5kxoW7dskMbaK-6e5e7c0044eb11e9a1ea79ca03012c0e
3241,The video sound is too low turn up the volume ,oOK5kxoW7dskMbaK-6f6ce95044ec11e9a1ea79ca03012c0e
3242,Kitchen heat down ,oOK5kxoW7dskMbaK-6ff0f85044ea11e9a1ea79ca03012c0e
3243,Switch off the lights in the bedroom ,oOK5kxoW7dskMbaK-6ff3d3f044e911e9a1ea79ca03012c0e
3244,Switch on the light ,oOK5kxoW7dskMbaK-70d3258044eb11e9a1ea79ca03012c0e
3245,Turn the temperature down in the wash room ,oOK5kxoW7dskMbaK-7133f84044ed11e9a1ea79ca03012c0e
3246,Decrees volume ,oOK5kxoW7dskMbaK-71fff04044ec11e9a1ea79ca03012c0e
3247,Switch the bedroom lights off ,oOK5kxoW7dskMbaK-72fcce3044e911e9a1ea79ca03012c0e
3248,Decrease the temperature in the kitchen ,oOK5kxoW7dskMbaK-732cc26044ea11e9a1ea79ca03012c0e
3249,Lights on ,oOK5kxoW7dskMbaK-733a889044eb11e9a1ea79ca03012c0e
3250,Switch off the lights ,oOK5kxoW7dskMbaK-75e6209044eb11e9a1ea79ca03012c0e
3251,Lights off in the bedroom ,oOK5kxoW7dskMbaK-762d269044e911e9a1ea79ca03012c0e
3252,Decrees for heating in the kitchen ,oOK5kxoW7dskMbaK-763dfa0044ea11e9a1ea79ca03012c0e
3253,Turned the lights off ,oOK5kxoW7dskMbaK-785b3f4044eb11e9a1ea79ca03012c0e
3254,Bedroom lights off ,oOK5kxoW7dskMbaK-78ddeeb044e911e9a1ea79ca03012c0e
3255,Turn down the temperature in the bedroom ,oOK5kxoW7dskMbaK-7966ff6044ea11e9a1ea79ca03012c0e
3256,Lights off ,oOK5kxoW7dskMbaK-7ab0c80044eb11e9a1ea79ca03012c0e
3257,Turn off the washroom lights ,oOK5kxoW7dskMbaK-7bf0d40044e911e9a1ea79ca03012c0e
3258,Turned the temperature in the bedroom down ,oOK5kxoW7dskMbaK-7c612c9044ea11e9a1ea79ca03012c0e
3259,Volume up ,oOK5kxoW7dskMbaK-7d04ca2044eb11e9a1ea79ca03012c0e
3260,Decrease the heating in the wash room ,oOK5kxoW7dskMbaK-7d2c3d6044ed11e9a1ea79ca03012c0e
3261,Switch off the washroom lights ,oOK5kxoW7dskMbaK-7eda385044e911e9a1ea79ca03012c0e
3262,Turn up the volume ,oOK5kxoW7dskMbaK-7f4173b044eb11e9a1ea79ca03012c0e
3263,Turn down the bedroom heat ,oOK5kxoW7dskMbaK-7fd4334044ea11e9a1ea79ca03012c0e
3264,Turn the volume up ,oOK5kxoW7dskMbaK-81d0830044eb11e9a1ea79ca03012c0e
3265,Lights off in the wash room ,oOK5kxoW7dskMbaK-82038bd044e911e9a1ea79ca03012c0e
3266,Turned the bedroom heat down ,oOK5kxoW7dskMbaK-829cf03044ea11e9a1ea79ca03012c0e
3267,Make the music louder ,oOK5kxoW7dskMbaK-845a894044eb11e9a1ea79ca03012c0e
3268,Washroom lights off ,oOK5kxoW7dskMbaK-847c2cf044e911e9a1ea79ca03012c0e
3269,Bedroom heat down ,oOK5kxoW7dskMbaK-8537713044ea11e9a1ea79ca03012c0e
3270,Turn off the lights ,oOK5kxoW7dskMbaK-86a718b044e811e9a1ea79ca03012c0e
3271,Turn volume up ,oOK5kxoW7dskMbaK-87191ef044e911e9a1ea79ca03012c0e
3272,Turn down the volume ,oOK5kxoW7dskMbaK-875fb2f044eb11e9a1ea79ca03012c0e
3273,Decrease the temperature in the bedroom ,oOK5kxoW7dskMbaK-8838a34044ea11e9a1ea79ca03012c0e
3274,Turn down the he and the bathroom ,oOK5kxoW7dskMbaK-88ede22044ed11e9a1ea79ca03012c0e
3275,Change language ,oOK5kxoW7dskMbaK-8968d0c044e811e9a1ea79ca03012c0e
3276,Turn sound up ,oOK5kxoW7dskMbaK-899c6e7044e911e9a1ea79ca03012c0e
3277,Turn the volume down ,oOK5kxoW7dskMbaK-8a886a3044eb11e9a1ea79ca03012c0e
3278,Decrees for heating in the bedroom ,oOK5kxoW7dskMbaK-8b51a31044ea11e9a1ea79ca03012c0e
3279,Turn the heat down in the bathroom ,oOK5kxoW7dskMbaK-8be0e36044ed11e9a1ea79ca03012c0e
3280,Turn it up ,oOK5kxoW7dskMbaK-8be6376044e911e9a1ea79ca03012c0e
3281,Paused the music ,oOK5kxoW7dskMbaK-8c90769044e811e9a1ea79ca03012c0e
3282,Make the music softer ,oOK5kxoW7dskMbaK-8d458e6044eb11e9a1ea79ca03012c0e
3283,Make it louder ,oOK5kxoW7dskMbaK-8e383db044e911e9a1ea79ca03012c0e
3284,Turned down the washroom temperature ,oOK5kxoW7dskMbaK-8eb31d9044ea11e9a1ea79ca03012c0e
3285,Decrease the temperature in the bathroom ,oOK5kxoW7dskMbaK-8f1a8a9044ed11e9a1ea79ca03012c0e
3286,Resume ,oOK5kxoW7dskMbaK-8f9ca52044e811e9a1ea79ca03012c0e
3287,Louder ,oOK5kxoW7dskMbaK-90460f1044e911e9a1ea79ca03012c0e
3288,Turn up the temperature ,oOK5kxoW7dskMbaK-907d87e044eb11e9a1ea79ca03012c0e
3289,Turn the temperature down in the wash room ,oOK5kxoW7dskMbaK-91ee4b6044ea11e9a1ea79ca03012c0e
3290,Fall you max ,oOK5kxoW7dskMbaK-92cb817044e911e9a1ea79ca03012c0e
3291,Volume down ,oOK5kxoW7dskMbaK-92cb9df044e811e9a1ea79ca03012c0e
3292,Turn the temperature up ,oOK5kxoW7dskMbaK-934e0d0044eb11e9a1ea79ca03012c0e
3293,Turn volume down ,oOK5kxoW7dskMbaK-948ba0a044ec11e9a1ea79ca03012c0e
3294,Turned down the he and the wash room ,oOK5kxoW7dskMbaK-95130b0044ea11e9a1ea79ca03012c0e
3295,Louder please ,oOK5kxoW7dskMbaK-955c658044e911e9a1ea79ca03012c0e
3296,Turn up the heat ,oOK5kxoW7dskMbaK-95b940a044eb11e9a1ea79ca03012c0e
3297,Turned the lighten ,oOK5kxoW7dskMbaK-95f0368044e811e9a1ea79ca03012c0e
3298,Pause music ,oOK5kxoW7dskMbaK-9702779044ed11e9a1ea79ca03012c0e
3299,Turned sound down ,oOK5kxoW7dskMbaK-9768a8e044ec11e9a1ea79ca03012c0e
3300,Increase the volume ,oOK5kxoW7dskMbaK-97d7298044e911e9a1ea79ca03012c0e
3301,Turned the heat down in the wash room ,oOK5kxoW7dskMbaK-97f40ae044ea11e9a1ea79ca03012c0e
3302,Turned the heat up ,oOK5kxoW7dskMbaK-982621f044eb11e9a1ea79ca03012c0e
3303,Switch on the lights ,oOK5kxoW7dskMbaK-98c8aae044e811e9a1ea79ca03012c0e
3304,Stop music ,oOK5kxoW7dskMbaK-995e68f044ed11e9a1ea79ca03012c0e
3305,Decrease audio volume ,oOK5kxoW7dskMbaK-9a698cd044ec11e9a1ea79ca03012c0e
3306,Turned down the temperature ,oOK5kxoW7dskMbaK-9aa68b4044eb11e9a1ea79ca03012c0e
3307,Increase the sound volume ,oOK5kxoW7dskMbaK-9ac325e044e911e9a1ea79ca03012c0e
3308,Decrease the temperature in the wash room ,oOK5kxoW7dskMbaK-9af479a044ea11e9a1ea79ca03012c0e
3309,Lights on ,oOK5kxoW7dskMbaK-9b2f98c044e811e9a1ea79ca03012c0e
3310,Reduce audio volume ,oOK5kxoW7dskMbaK-9d0c242044ec11e9a1ea79ca03012c0e
3311,I need volume ,oOK5kxoW7dskMbaK-9d4ba58044e911e9a1ea79ca03012c0e
3312,Turn the temperature down ,oOK5kxoW7dskMbaK-9d5f42a044eb11e9a1ea79ca03012c0e
3313,Decrease the heating and the wash room ,oOK5kxoW7dskMbaK-9e03dc8044ea11e9a1ea79ca03012c0e
3314,Switch off the lights ,oOK5kxoW7dskMbaK-9e1ca69044e811e9a1ea79ca03012c0e
3315,Turn it down ,oOK5kxoW7dskMbaK-9f487f9044ec11e9a1ea79ca03012c0e
3316,Increase with sound ,oOK5kxoW7dskMbaK-9fc41f9044e911e9a1ea79ca03012c0e
3317,Turn down the heat ,oOK5kxoW7dskMbaK-a020fab044eb11e9a1ea79ca03012c0e
3318,Washroom heat down ,oOK5kxoW7dskMbaK-a07ddd3044ea11e9a1ea79ca03012c0e
3319,Turned the lights off ,oOK5kxoW7dskMbaK-a0f6c8a044e811e9a1ea79ca03012c0e
3320,Quieter ,oOK5kxoW7dskMbaK-a14476a044ec11e9a1ea79ca03012c0e
3321,Louder phone ,oOK5kxoW7dskMbaK-a223e18044e911e9a1ea79ca03012c0e
3322,Turned the heat down ,oOK5kxoW7dskMbaK-a2a1b22044eb11e9a1ea79ca03012c0e
3323,Lights off ,oOK5kxoW7dskMbaK-a363d10044e811e9a1ea79ca03012c0e
3324,Turn down the bathroom temperature ,oOK5kxoW7dskMbaK-a368a11044ea11e9a1ea79ca03012c0e
3325,Volume it mute ,oOK5kxoW7dskMbaK-a3db000044ec11e9a1ea79ca03012c0e
3326,I can't hear that ,oOK5kxoW7dskMbaK-a48921b044e911e9a1ea79ca03012c0e
3327,Turn off the music ,oOK5kxoW7dskMbaK-a535555044eb11e9a1ea79ca03012c0e
3328,Volume up ,oOK5kxoW7dskMbaK-a5f8107044e811e9a1ea79ca03012c0e
3329,Lower the volume ,oOK5kxoW7dskMbaK-a623425044ec11e9a1ea79ca03012c0e
3330,Turned the temperature down and the bathroom ,oOK5kxoW7dskMbaK-a68f0e6044ea11e9a1ea79ca03012c0e
3331,To quiet ,oOK5kxoW7dskMbaK-a6d338c044e911e9a1ea79ca03012c0e
3332,Stop the music ,oOK5kxoW7dskMbaK-a7a766c044eb11e9a1ea79ca03012c0e
3333,Volume lower ,oOK5kxoW7dskMbaK-a88aa56044ec11e9a1ea79ca03012c0e
3334,Turn up the volume ,oOK5kxoW7dskMbaK-a8d69f5044e811e9a1ea79ca03012c0e
3335,That's too quiet ,oOK5kxoW7dskMbaK-a959476044e911e9a1ea79ca03012c0e
3336,Turned down the he and the bathroom ,oOK5kxoW7dskMbaK-a95bea0044ea11e9a1ea79ca03012c0e
3337,Play ,oOK5kxoW7dskMbaK-a97ff75044eb11e9a1ea79ca03012c0e
3338,Decrees the volume ,oOK5kxoW7dskMbaK-ab2cee9044ec11e9a1ea79ca03012c0e
3339,Turned the volume up ,oOK5kxoW7dskMbaK-abc72f9044e811e9a1ea79ca03012c0e
3340,Far too quiet ,oOK5kxoW7dskMbaK-abe45f1044e911e9a1ea79ca03012c0e
3341,Put on the music ,oOK5kxoW7dskMbaK-abe55e9044eb11e9a1ea79ca03012c0e
3342,Turn the heat down in the bathroom ,oOK5kxoW7dskMbaK-ad1cc29044ea11e9a1ea79ca03012c0e
3343,Decrease sound levels ,oOK5kxoW7dskMbaK-adfb77e044ec11e9a1ea79ca03012c0e
3344,Play the music ,oOK5kxoW7dskMbaK-ae057f7044eb11e9a1ea79ca03012c0e
3345,Turn the sound of ,oOK5kxoW7dskMbaK-ae4fe0d044e911e9a1ea79ca03012c0e
3346,Make the music louder ,oOK5kxoW7dskMbaK-ae9df64044e811e9a1ea79ca03012c0e
3347,Start the music ,oOK5kxoW7dskMbaK-b00f322044eb11e9a1ea79ca03012c0e
3348,Too loud ,oOK5kxoW7dskMbaK-b011388044ec11e9a1ea79ca03012c0e
3349,Decrees the temperature in the bathroom ,oOK5kxoW7dskMbaK-b0509d6044ea11e9a1ea79ca03012c0e
3350,Turned down the volume ,oOK5kxoW7dskMbaK-b153524044e811e9a1ea79ca03012c0e
3351,I need to hear this increase the volume ,oOK5kxoW7dskMbaK-b243622044e911e9a1ea79ca03012c0e
3352,Turn on the lamp ,oOK5kxoW7dskMbaK-b261116044eb11e9a1ea79ca03012c0e
3353,That's too loud ,oOK5kxoW7dskMbaK-b2a26ab044ec11e9a1ea79ca03012c0e
3354,Decrees for heating in the bathroom ,oOK5kxoW7dskMbaK-b35a33e044ea11e9a1ea79ca03012c0e
3355,Far too loud ,oOK5kxoW7dskMbaK-b50009c044ec11e9a1ea79ca03012c0e
3356,Bathroom heat down ,oOK5kxoW7dskMbaK-b5c7b17044ea11e9a1ea79ca03012c0e
3357,I couldn't hear anything turn up the volume ,oOK5kxoW7dskMbaK-b611812044e911e9a1ea79ca03012c0e
3358,Make it quieter ,oOK5kxoW7dskMbaK-b72840f044ec11e9a1ea79ca03012c0e
3359,Turn the lampon ,oOK5kxoW7dskMbaK-b7bb75b044eb11e9a1ea79ca03012c0e
3360,Pause music ,oOK5kxoW7dskMbaK-b82d18b044ea11e9a1ea79ca03012c0e
3361,Bring juice ,oOK5kxoW7dskMbaK-b862793044ed11e9a1ea79ca03012c0e
3362,It's too loud turn it down ,oOK5kxoW7dskMbaK-b9cef6f044ec11e9a1ea79ca03012c0e
3363,Lamp on ,oOK5kxoW7dskMbaK-ba18c6a044eb11e9a1ea79ca03012c0e
3364,The video sound is too low turn up the volume ,oOK5kxoW7dskMbaK-ba37f95044e911e9a1ea79ca03012c0e
3365,Stop music ,oOK5kxoW7dskMbaK-ba7e34a044ea11e9a1ea79ca03012c0e
3366,Stop ,oOK5kxoW7dskMbaK-bc64f60044ea11e9a1ea79ca03012c0e
3367,Turn off the lamp ,oOK5kxoW7dskMbaK-bcbc214044eb11e9a1ea79ca03012c0e
3368,It's too loud turned the volume down ,oOK5kxoW7dskMbaK-bccfdae044ec11e9a1ea79ca03012c0e
3369,Turn the volume down ,oOK5kxoW7dskMbaK-bd52271044e811e9a1ea79ca03012c0e
3370,Play music ,oOK5kxoW7dskMbaK-be9cbd9044ea11e9a1ea79ca03012c0e
3371,Turned the lamp off ,oOK5kxoW7dskMbaK-bf88d5d044eb11e9a1ea79ca03012c0e
3372,Increase the temperature ,oOK5kxoW7dskMbaK-bfb40f1044ec11e9a1ea79ca03012c0e
3373,Turn volume down ,oOK5kxoW7dskMbaK-bfb59d1044e911e9a1ea79ca03012c0e
3374,Get me my socks ,oOK5kxoW7dskMbaK-bfc61b0044ed11e9a1ea79ca03012c0e
3375,Make the music softer ,oOK5kxoW7dskMbaK-c047724044e811e9a1ea79ca03012c0e
3376,Resume that music ,oOK5kxoW7dskMbaK-c0e8d07044ea11e9a1ea79ca03012c0e
3377,Switch off the lamp ,oOK5kxoW7dskMbaK-c20d36c044eb11e9a1ea79ca03012c0e
3378,Increase the heating ,oOK5kxoW7dskMbaK-c2484e8044ec11e9a1ea79ca03012c0e
3379,Turn sound down ,oOK5kxoW7dskMbaK-c272e85044e911e9a1ea79ca03012c0e
3380,Turn up the temperature ,oOK5kxoW7dskMbaK-c31e11e044e811e9a1ea79ca03012c0e
3381,Bring me the newspaper ,oOK5kxoW7dskMbaK-c3dbaaa044ea11e9a1ea79ca03012c0e
3382,Lamp off ,oOK5kxoW7dskMbaK-c4c292c044eb11e9a1ea79ca03012c0e
3383,Could you increase the heating ,oOK5kxoW7dskMbaK-c4ec1e5044ec11e9a1ea79ca03012c0e
3384,Decrease audio volume ,oOK5kxoW7dskMbaK-c52b037044e911e9a1ea79ca03012c0e
3385,Turn the temperature up ,oOK5kxoW7dskMbaK-c607eb6044e811e9a1ea79ca03012c0e
3386,Get me the newspaper ,oOK5kxoW7dskMbaK-c661e05044ea11e9a1ea79ca03012c0e
3387,Go get me my socks ,oOK5kxoW7dskMbaK-c6ef24d044ed11e9a1ea79ca03012c0e
3388,Switched the lights on ,oOK5kxoW7dskMbaK-c77afc0044eb11e9a1ea79ca03012c0e
3389,Reduce audio volume ,oOK5kxoW7dskMbaK-c7d1b97044e911e9a1ea79ca03012c0e
3390,Bring the newspaper ,oOK5kxoW7dskMbaK-c8e4e1b044ea11e9a1ea79ca03012c0e
3391,Turn up the heat ,oOK5kxoW7dskMbaK-c91133c044e811e9a1ea79ca03012c0e
3392,Fetch my socks ,oOK5kxoW7dskMbaK-c93e931044ed11e9a1ea79ca03012c0e
3393,Turn on the kitchen lights ,oOK5kxoW7dskMbaK-ca35af3044eb11e9a1ea79ca03012c0e
3394,Turn it down ,oOK5kxoW7dskMbaK-ca3c02b044e911e9a1ea79ca03012c0e
3395,Bring it newspaper ,oOK5kxoW7dskMbaK-cb5370b044ea11e9a1ea79ca03012c0e
3396,Bring me my shoes ,oOK5kxoW7dskMbaK-cba8b54044ed11e9a1ea79ca03012c0e
3397,Turn the heat up ,oOK5kxoW7dskMbaK-cbc3a99044e811e9a1ea79ca03012c0e
3398,Quieter ,oOK5kxoW7dskMbaK-cc52adb044e911e9a1ea79ca03012c0e
3399,Switch on the kitchen lights ,oOK5kxoW7dskMbaK-cce42d6044eb11e9a1ea79ca03012c0e
3400,Get me my shoes ,oOK5kxoW7dskMbaK-cdfa948044ed11e9a1ea79ca03012c0e
3401,More heat ,oOK5kxoW7dskMbaK-ce0cd97044ec11e9a1ea79ca03012c0e
3402,Turn down the temperature ,oOK5kxoW7dskMbaK-cea4a97044e811e9a1ea79ca03012c0e
3403,Volume mute ,oOK5kxoW7dskMbaK-cef8042044e911e9a1ea79ca03012c0e
3404,Turn the lights on in the kitchen ,oOK5kxoW7dskMbaK-cf9802c044eb11e9a1ea79ca03012c0e
3405,Heat up ,oOK5kxoW7dskMbaK-d027ca3044ec11e9a1ea79ca03012c0e
3406,Bring shoes ,oOK5kxoW7dskMbaK-d02c419044ed11e9a1ea79ca03012c0e
3407,Fetch the newspaper ,oOK5kxoW7dskMbaK-d06f938044ea11e9a1ea79ca03012c0e
3408,Turn the temperature down ,oOK5kxoW7dskMbaK-d185824044e811e9a1ea79ca03012c0e
3409,Lower the volume ,oOK5kxoW7dskMbaK-d194a80044e911e9a1ea79ca03012c0e
3410,Switch on the lights in the kitchen ,oOK5kxoW7dskMbaK-d238291044eb11e9a1ea79ca03012c0e
3411,Bring my shoes ,oOK5kxoW7dskMbaK-d27bafd044ed11e9a1ea79ca03012c0e
3412,Bring me some news ,oOK5kxoW7dskMbaK-d2e352a044ea11e9a1ea79ca03012c0e
3413,Turn up the temperature in the kitchen ,oOK5kxoW7dskMbaK-d318f6b044ec11e9a1ea79ca03012c0e
3414,Volume lower ,oOK5kxoW7dskMbaK-d3f83a8044e911e9a1ea79ca03012c0e
